status_id,annotator1,annotator2,annotator3,lang,is_finnish,Notes
1255457854552750000,"",0,"",fi,"",""
1255457909858860000,"","","","","",""
1255458278294860000,"",0,-,fi,"",""
1255461513193750000,"",0,"",fi,"",""
1255461785072730000,"","","",fi,"",""
1255462985545420000,"","","","","",""
1255463833432400000,"",0,"",fi,"",""
1255466456235620000,"","","",fi,"",""
1255466618689330000,"",0,"",fi,"",""
1255466697584230000,"",+,"",fi,"",""
1255468003057120000,"",0,"",fi,"",""
1255468166144290000,"","","",fi,"",""
1255468276219590000,"","","",fi,"",""
1255468277737960000,-,0,0,fi,"",""
1255469717449590000,"","","","","",""
1255471603409960000,"",+,"",fi,"",""
1255473557854980000,0,+,-,fi,"",""
1255474200829180000,"","","",sw,"",""
1255474768477810000,"",+,"",fi,"",""
1255475442414490000,0,0,0,fi,"",""
1255475721188910000,"",0,"",fi,"",""
1255475814667350000,"",0,"",fi,"",""
1255475948851430000,"","","",fi,"",""
1255478195568210000,"","","",fi,"",""
1255478439206720000,0,0,-,fi,"",""
1255478821987500000,"",+,-,fi,"",""
1255479869196110000,"",0,"",fi,"",""
1255479932953770000,"",0,"",fi,"",""
1255481073099830000,"","","",so,"",""
1255482121319220000,"","","",fi,"",""
1255483077427590000,-,-,-,fi,"",""
1255484645250040000,"","","",fi,"",""
1255486406220280000,"",0,"",fi,"",""
1255487350169380000,"","","","",NO FINN,""
1255487359942080000,"","","",fi,"",""
1255487381429470000,"",+,"",fi,"",""
1255487825992200000,-,-,-,fi,"",""
1255489180844670000,"","","",fi,"",""
1255489220552130000,-,-,-,fi,"",""
1255489248314230000,+,0,0,fi,"",""
1255489702603510000,-,-,-,fi,"",""
1255490312602080000,"",0,0,fi,"",""
1255491391205130000,"",-,"",fi,"",""
1255492206254830000,0,+,0,fi,"",""
1255493368680940000,0,0,0,fi,"",""
1255494105112760000,0,+,0,fi,"",""
1255495513786460000,"","","",mi,NO FINN,""
1255496261333070000,"","","",fi,"",""
1255496424474710000,"",0,"",fi,"",""
1255496658386860000,"",+,+,fi,"",""
1255497587777560000,"",0,"",fi,"",""
1255498446993270000,0,0,-,fi,"",""
1255498462419920000,"","","",fi,"",""
1255501093204830000,"","","",fi,"",""
1255502916909180000,"",0,"","","",""
1255504709068170000,"","","",fi,"",""
1255505081950180000,"",0,"",fi,"",""
1255505761284870000,"","","",sw,x,""
1255507855949600000,"","","",fi,"",""
1255509564713250000,"","","",fi,"",""
1255511141570120000,+,+,+,fi,"",""
1255513653648010000,"",+,"",fi,"",""
1255513671708610000,"",0,"",fi,"",""
1255513672119730000,"","","",fi,"",""
1255513760942440000,"",+,"",fi,"",""
1255514030015380000,"","","",fi,"",""
1255514585332840000,"",0,"",fi,"",""
1255515645426480000,"",+,"",fi,"",""
1255519352897620000,"",0,"",fi,"",""
1255520729786970000,"","","",en,"",""
1255521254938940000,"",+,"",fi,"",""
1255521272676730000,"",+,"",lb,"",""
1255521909791510000,"",0,"",fi,"",""
1255522766373230000,+,+,+,fi,"",""
1255523857752090000,"","","",el-Latn,"",""
1255524040258860000,"","","",xh,"",""
1255524668464910000,"",-,"",fi,"",""
1255524742947360000,0,+,+,fi,"",""
1255525733822340000,"","","","","",""
1255527053736080000,"","","","",NO FINN,""
1255527288780870000,"","","",fi,"",""
1255530439206410000,"","","",fi,"",""
1255530492205720000,"",0,"",fi,"",""
1255531868864250000,"","","","","",""
1255531991816120000,"",0,"",fi,"",""
1255532670731390000,"","","",fi,"",""
1255533739591050000,"",-,-,fi,"",""
1255534823197850000,"","","",fi,"",""
1255537674594780000,"",0,0,fi,"",""
1255537862365320000,"",0,"",fi,"",""
1255539068429050000,"","","",fi,"",""
1255540094599080000,"","","",fi,"",""
1255540370403920000,"",0,"",fi,"",""
1255541608403080000,"","","",fi,"",""
1255541849344870000,"","","",fi,"",""
1255542392490520000,"","","","","",""
1255542936609140000,"","","",sw,"",""
1255544406842670000,"",-,"",fi,"",""
1255544428678220000,"","","",fi,"",""
1255544782207750000,"",-,"",fi,"",""
1255545049510810000,"",+,"",fi,"",""
1255545263864900000,"",+,"",fi,"",""
1255545372468000000,"",-,"",fi,"",""
1255545414503340000,"","","",fi,"",""
1255546508985970000,"","","",fi,"",""
1255546532088160000,"",-,"",fi,"",""
1255546621271610000,"","","",lb,NO FINN,""
1255546750116520000,"",0,"",fi,"",""
1255546798158070000,-,-,-,fi,"",""
1255548519018050000,"",+,"",fi,"",""
1255549311821250000,-,0,0,fi,"",""
1255549448614290000,"",-,-,fi,"",""
1255550101180880000,"","","",fi,"",""
1255551208456160000,"",-,"",fi,"",""
1255551424399880000,"",-,"",fi,"",""
1255551428363510000,"",+,"",fi,"",""
1255551519786760000,0,0,0,fi,"",""
1255551977028710000,-,-,-,fi,"",""
1255552442856540000,"",-,-,fi,"",""
1255552477249840000,"","","",en,NO FINN,""
1255552779663410000,"",0,-,fi,"",""
1255553113546770000,0,0,-,fi,"",""
1255553564677670000,"","","","","",""
1255553729971050000,+,+,+,fi,"",""
1255553932170010000,+,+,+,fi,"",""
1255554129851760000,"","","",fi,"",""
1255554224513070000,"",+,0,fi,"",sarcasm
1255555166465600000,"","","",fi,"",""
1255555402265180000,"","","",uz,"",""
1255555829387980000,"","","",fi,"",""
1255558263384520000,"","","",fi,"",""
1255558817368230000,"","","",fi,"",""
1255558999862330000,"","","",fi,"",""
1255559627502210000,"",+,+,fi,"",""
1255559838387580000,"","","",fi,"",""
1255561308596040000,"",-,"",fi,"",""
1255561359368100000,-,-,-,fi,"",""
1255561485444620000,-,0,-,fi,"",""
1255561815683150000,"","","",fi,"",""
1255561900013880000,"","","",fi,"",""
1255562494246110000,"","","",fi,"",""
1255562741735100000,"","","",fi,"",""
1255562803974410000,"","","","","",""
1255563170569220000,"",0,"",fi,"",""
1255563705737260000,-,-,-,fi,"",""
1255564679071410000,"","","","",x,""
1255565452295590000,"","","",eu,"",""
1255565548966080000,"","","",fi,"",""
1255565636350120000,"",-,"",fi,"",""
1255565697364570000,"",-,"",fi,"",sarcasm
1255565835135000000,"","","",fi,"",""
1255566697123230000,"","","",fi,"",""
1255567072379220000,"","","",fi,"",""
1255567719023420000,-,-,-,fi,"",""
1255567820571780000,0,0,-,fi,"",""
1255568212403650000,"","","",fi,"",""
1255568917919130000,"","","",fi,"",""
1255568938051820000,"",-,"",fi,"",""
1255569057497120000,"","","",fi,"",""
1255569489590130000,"",-,"",fi,"",""
1255569614731350000,"",-,"",fi,"",""
1255569865735380000,"",-,"",fi,"",""
1255570333458990000,"","","","","",""
1255571335205610000,"",-,-,fi,"",""
1255572154697030000,"","","",fi,"",""
1255573073224300000,"","","",fi,"",""
1255573703179550000,"","","",fi,"",""
1255575054148080000,-,-,-,fi,"",""
1255575167100760000,"","","",fi,"",""
1255575204413220000,"","","",fi,"",""
1255575403881790000,"","","",fi,"",""
1255576483906620000,"",+,"",fi,"",""
1255576832595850000,"","","",fi,"",""
1255577142156540000,"",0,"",fi,"",""
1255577740574630000,-,-,-,fi,"",""
1255579010261820000,"","","",fi,"",""
1255579528291910000,-,0,-,fi,"",""
1255580787623300000,0,0,0,"",fi,""
1255581354902810000,+,+,+,fi,"",""
1255582138860260000,"",+,"",fi,"",""
1255582559804820000,"","","","",no finn,""
1255583065386230000,"","","",fi,"",""
1255584502761560000,"","","",fi,"",""
1255584710543240000,"","","",fi,"",""
1255585255945310000,"","","",fi,"",""
1255585635001410000,-,-,-,fi,"",""
1255588607336880000,0,+,0,fi,"",""
1255590038764700000,"","","",fi,"",""
1255590600818200000,"","","",so,"",""
1255590982562790000,"","","","","",""
1255591990718330000,"","","",fi,"",""
1255593893543940000,"",-,"",fi,"",""
1255594117737870000,0,0,0,fi,"",""
1255594887380160000,"","","",fi,"",""
1255596556495080000,"","","","","",""
1255598513867700000,"","","",ht,no fin,""
1255598705757000000,"","","",fi,"",""
1255599064168770000,"","","",en,"",""
1255600218613200000,"",0,"",fi,"",""
1255605122563960000,"","","",fi,"",""
1255605183343670000,-,0,0,fi,"",""
1255606110997960000,"","","",fi,"",""
1255607206793400000,"","","","","",""
1255609725024180000,"",0,"",fi,"",""
1255610887630660000,"","","",fi,"",""
1255612031018860000,0,0,0,fi,"",""
1255615856375190000,"","","",fi,"",""
1255618843986330000,"","","","","",""
1255624752145760000,"","","","",NO FINN,""
1255628239982280000,"","","",az,NO FINN,""
1255631888150130000,"","","",fi,"",""
1255633975525110000,"","","",fi,"",""
1255635272810800000,"","","",sw,"",""
1255635317434060000,"","","",fi,"",""
1255639086544620000,"",-,"",fi,"",""
1255644695784380000,"","","",hu,"",""
1255651852265370000,"","","",fi,"",""
1255658926890200000,"","","",fi,"",""
1255663544340600000,0,+,0,fi,"",""
1255673490650400000,"","","","",x,""
1255678538906320000,"","","","","",""
1255688332903740000,"","","",fi,"",""
1255693916583740000,"","","",sw,"",""
1255694975443980000,"","","","",x,""
1255700738128460000,"","","",fi,"",""
1255701300609770000,"","","","","",""
1255702676165330000,"","","",fi,"",""
1255704920596140000,"","","",fi,"",""
1255705433140060000,"",0,"",fi,"",""
1255705978475020000,"",0,-,fi,"",""
1255707654275470000,"","","","","",""
1255708720547470000,"","","",fi,"",""
1255712039374340000,"",+,"",fi,"",sarcasm
1255713970968760000,"","","",fi,"",""
1255714230101300000,"","","",fi,"",""
1255715740717650000,-,0,-,fi,"",""
1255716300489460000,"","","",fi,"",""
1255717431907140000,"","","",fi,"",""
1255719387669170000,0,0,0,fi,"",""
1255720868711410000,"",-,"",fi,"",""
1255721526936160000,"",+,"",fi,"",""
1255723691951960000,"","","",fi,"",""
1255724878814200000,"","","","","",""
1255725048150750000,"","","",fi,"",""
1255725987368710000,"",0,"",fi,"",""
1255726272937960000,0,+,0,fi,"",""
1255727022950790000,"","","",fi,"",""
1255729787420550000,"",+,"",fi,"",""
1255731010752390000,0,0,0,fi,"",""
1255731151488110000,"","","",fi,"",""
1255731960007310000,"","","",fi,"",""
1255732364950610000,"","","",fi,"",""
1255732772733420000,"",0,-,fi,"",""
1255733684327640000,"",+,"",fi,"",""
1255733753990820000,-,"",-,fi,"",""
1255733754745750000,"","","",fi,"",""
1255734353453290000,"","","",fi,"",""
1255734509699560000,0,0,+,fi,"",""
1255737048444690000,"",-,"",fi,"",""
1255738347336670000,"","","","","",""
1255739512254280000,"","","","","",""
1255740586918840000,"",-,-,fi,"",""
1255741133843550000,"",+,-,fi,"",""
1255741639051690000,"","","",fi,"",""
1255741925421960000,"","","",fi,"",""
1255743482486050000,"","","",fi,"",""
1255743671724580000,"","","",fi,"",""
1255744843856350000,"","","",fi,"",""
1255745206378520000,"",+,"",fi,"",""
1255747195183210000,"","","",zu,no fin,""
1255747456328970000,"","","",fi,"",""
1255748750271810000,"","","","","",""
1255751529568570000,0,-,-,fi,"",""
1255753270368370000,"","","",fi,"",""
1255753791896510000,0,-,-,fi,"",""
1255754888828640000,"","","",fi,"",""
1255756767931350000,"","","",fi,"",""
1255759099314260000,"",+,"",fi,"",""
1255759352855770000,"","","",fi,"",""
1255760397900160000,"",-,"",fi,"",""
1255761653767040000,"","","",fi,"",""
1255762419823130000,"","","",de,NO FINN,""
1255762446507220000,"","",-,fi,"",""
1255764674278240000,0,+,-,fi,"",""
1255764748815130000,"","","","","",""
1255765429450150000,"",-,"",fi,"",""
1255765800134290000,0,+,0,fi,"",""
1255766139856140000,"",+,"",fi,"",""
1255766988238060000,"","","","","",""
1255767006701290000,-,0,-,fi,"",""
1255767920564740000,"",+,"",fi,"",""
1255768094783550000,"",-,"",fi,"",""
1255768117046840000,"",+,"",fi,"",""
1255768586888590000,"","","",fi,"",no core
1255769056524800000,"","","",fi,"",""
1255770319006120000,"",0,"",fi,"",""
1255770829117440000,"","","",fi,"",""
1255772296490500000,"","","","",NO FINN,""
1255772375272040000,"","","",ms,"",""
1255772694647280000,"","","",fi,"",""
1255772916819670000,0,0,0,fi,"",""
1255773061363760000,"","","",fi,"",""
1255773475840630000,"","","",fi,"",""
1255773697329240000,"","","",sw,"",""
1255774444271870000,"","","",fi,"",""
1255776928159740000,"",0,"",fi,"",""
1255778168905980000,"","","","","",""
1255778423546560000,"","","",fi,"",""
1255778481062980000,"",0,"",fi,"",""
1255778507050940000,"","","",mt,"",""
1255778927290830000,"","","",fi,"",""
1255780411097210000,-,-,-,fi,"",""
1255781822816030000,"","","","",no fin,""
1255782924114450000,"","","",fi,"",""
1255784824415100000,"","","",fi,"",""
1255785605851760000,"",0,"",fi,"",""
1255786529789750000,"",0,"",fi,"",""
1255786833277000000,"","","",fi,"",""
1255789334432750000,"",+,"",fi,"",""
1255789531435060000,"","","",fi,"",""
1255791391952780000,+,+,+,fi,"",""
1255792612453370000,"",-,"",fi,"",""
1255792819278450000,"","","","","",""
1255793248368550000,"",-,"",fi,"",""
1255795858148380000,"","","",fi,"",""
1255796115141730000,"",-,"",fi,"",""
1255796912944550000,0,+,-,fi,"",""
1255798468582540000,"",0,"",fi,"",""
1255799391786540000,"","","",fi,"",""
1255799406479150000,"","","",fi,"",""
1255799876207690000,"","","",fi,"",""
1255800335320440000,"","","",fi,"",""
1255800553801760000,"",+,"",fi,"",""
1255800593261750000,"",0,"",fi,"",""
1255800969948010000,"","","",fi,"",""
1255801430071490000,"",+,+,fi,"",""
1255802137411500000,"",-,"",fi,"",""
1255802608398360000,"",0,"",fi,"",""
1255803204639620000,"","","",fi,"",""
1255803577462780000,"","","",fi,"",""
1255804457788550000,"","","",fi,"",""
1255804783727950000,"",-,"",fi,"",""
1255804818586730000,0,+,+,fi,"",""
1255805728918570000,"","","",fi,"",""
1255805749378380000,"","","",fi,"",""
1255806310588780000,+,+,+,fi,"",""
1255807438244200000,"","","",fi,"",""
1255809483982410000,"",+,"",fi,"",""
1255810618239700000,+,+,+,fi,"",""
1255810654851810000,"",-,"",fi,"",""
1255810973992190000,"","","",fi,"",""
1255811793370280000,"","","","","",""
1255812679161250000,"","","",fi,"",""
1255812780424200000,"","","","","",""
1255814081778450000,"","","",fi,"",""
1255814294425440000,"","","",fi,"",""
1255815586707380000,"","","",fi,"",""
1255817381466780000,-,0,0,fi,"",""
1255817575537260000,"","","",sw,"",""
1255818582270850000,"","","",fi,"",""
1255819657728140000,-,0,-,fi,"",""
1255820115410590000,"","","",fi,"",""
1255821794596000000,-,-,-,fi,"",""
1255823011342580000,"","","",fi,"",""
1255823595466610000,"","","",fi,"",""
1255824868316240000,"","","",fi,"",""
1255825244151070000,"","","",fi,"",""
1255826995390360000,"","","",fi,"",""
1255827127141830000,"","","",fi,"",""
1255827586661450000,"",+,"",fi,"",""
1255830102757290000,"","","",fi,"",""
1255830427497110000,"","","",fi,"",""
1255830772453380000,"",0,"",fi,"",""
1255832678680710000,"","","",fi,"",""
1255833549065900000,"","","",et,"",""
1255834359426440000,"","","","",NO FINN,""
1255835807077810000,+,+,+,fi,"",""
1255836708098270000,"","","",fi,"",""
1255836735935840000,"",0,"",fi,"",""
1255837483444640000,"",+,+,fi,"",""
1255837625996510000,0,"",0,fi,"",""
1255842104934310000,"","","",fi,"",""
1255844385843020000,"",0,"",fi,"",""
1255844580810990000,"",0,0,fi,"",""
1255845702028030000,"","","",en,"",""
1255846185304240000,"","","",mg,NO FINN,""
1255848719003590000,"",0,"",fi,"",""
1255850782995460000,-,-,-,fi,"",""
1255851362191020000,"","","",fi,"",""
1255853347099290000,-,-,-,fi,"",""
1255853973011080000,+,+,+,fi,"",""
1255854083367460000,"","","",fi,"",""
1255855354438720000,"","","",fi,"",""
1255857221847650000,0,0,0,fi,"",""
1255858536199920000,+,+,0,fi,"",""
1255859300712530000,"",0,"",fi,"",""
1255859512793330000,"","","",fi,"",""
1255861208068080000,"",+,"",fi,"",""
1255863207094260000,"","","",fi,"",""
1255863588750790000,+,0,+,fi,"",""
1255865332822150000,"",0,"",fi,"",""
1255865356587090000,"",-,"",fi,"",""
1255868286606150000,"","","",fi,"",""
1255870390922090000,"","","",ku,NO FINN,""
1255870735098230000,"","","",fi,"",""
1255876251581020000,"","","",fi,"",""
1255877768409230000,"","","",so,"",""
1255878700119310000,"","","",fi,"",""
1255878967837500000,"","","",fi,"",""
1255879803992980000,"",+,"",fi,"",""
1255880028656630000,"","","",fi,"",""
1255880240800450000,"","","",fi,"",""
1255881539407270000,"",0,"",fi,"",""
1255882461722160000,"","","",fi,"",""
1255882600469740000,"","","",fi,"",""
1255882970403080000,"","","",fi,"",""
1255883957884920000,+,0,+,fi,"",""
1255886179427390000,"","","",sw,x,""
1255886455949410000,"","","",fi,"",""
1255888905896890000,"","","",fi,"",""
1255889388363370000,"","","","","",""
1255889653967680000,"","","",fi,"",""
1255891627169780000,"","","","","",""
1255892091798000000,"",-,"",fi,"",""
1255897610755420000,"","","",fi,"",""
1255898219604840000,"","","","","",""
1255902916902340000,"","","",fi,"",""
1255902916927530000,"",+,"",fi,"",""
1255905769247160000,"","","",fi,"",""
1255906452591520000,"",+,+,fi,"",""
1255906571403620000,"","","",fi,"",""
1255906729390420000,"","","",fi,"",""
1255906999067430000,"","","",fi,"",""
1255907915078250000,"","","",fi,"",""
1255908369065550000,"",+,"",fi,"",""
1255908774591830000,"","","",fi,"",""
1255911921590640000,"","","",sw,"",""
1255912438039340000,"","","","","",""
1255914291422690000,"","","",fi,"",""
1255915144519000000,"","","",ha,"",""
1255915236776950000,"","","",sw,"",""
1255916255883730000,"","","","","",""
1255916313106690000,"","","",uz,NO FINN,""
1255916371097060000,"",-,"",fi,"",""
1255916375031280000,"","","",fi,"",""
1255916665797210000,"",0,"",fi,"",""
1255924108598150000,"","","",so,"",""
1255925321016190000,"","","",fi,"",""
1255927065611830000,"","","",fi,"",""
1255929452204360000,"","","",fi,"",""
1255929713324950000,"",+,"",fi,"",""
1255930274849880000,"","","",fi,"",""
1255930481331380000,"","","",fi,"",""
1255930558120700000,0,0,0,fi,"",""
1255931362466510000,"","","",fi,"",""
1255931555865870000,0,+,0,fi,"",""
1255931622379140000,"","","",fi,"",""
1255931997521870000,"",-,"",fi,"",""
1255933808718880000,"","","",sw,x,""
1255934948269270000,+,+,0,fi,"",""
1255935251098060000,"","","",fi,"",""
1255936399502640000,"","","","","",""
1255938880915850000,"","","",fi,"",""
1255940567386690000,"","","",so,"",""
1255940567604870000,"",+,"",fi,"",""
1255940779714940000,"","","",fi,"",""
1255941472676920000,"","","",fi,"",""
1255945191023940000,"","","",sw,"",""
1255945207641760000,"","","",vi,"",""
1255945572055380000,"",+,"",fi,"",""
1255945753798690000,"","","","","",""
1255947364679980000,"","","",fi,"",""
1255947750551810000,"",+,"",fi,"",""
1255947923055090000,"","","",sw,"",""
1255949391661350000,"","","",fi,"",""
1255953075493390000,"","","",fi,"",""
1255954275412450000,"","","",fi,"",""
1255957929074840000,"","","",fi,"",""
1255959701826740000,"","","","","",""
1255961204926920000,"",-,"",fi,"",""
1255964652397360000,0,-,0,xh,fi,""
1255966099587380000,"","","","","",""
1255967055293160000,"",0,"",fi,"",""
1255967639391930000,"",-,"",fi,"",""
1255968207032270000,"",0,"",fi,"",""
1255981805527810000,"","","","","",""
1255982860156180000,0,-,-,fi,"",""
1255987352968840000,"","","","",NO FINN,""
